,Defunciones
2621,-0.2987482084835436
3694,0.2341359532806477
2855,0.0546381303706043
2835,0.9016434822273716
3231,0.1892614975531368
147,-0.2538737527560328
3138,-0.2931389015176048
4629,-0.3043575154494825
1055,0.7558015011129614
4197,-0.3043575154494825
1354,-0.1753434552328888
3127,-0.2987482084835436
993,-0.2987482084835436
2095,-0.3043575154494825
4578,-0.3043575154494825
3499,-0.3043575154494825
2142,-0.2258272179263385
5375,-0.3043575154494825
3056,-0.2650923666879105
4257,-0.2875295945516659
1603,-0.3043575154494825
2991,-0.1753434552328888
2967,-0.1753434552328888
3865,-0.3043575154494825
1296,0.7838480359426556
1808,-0.3043575154494825
5099,0.1219498139618705
3635,-0.3043575154494825
5458,-0.3043575154494825
5367,-0.0799852368119282
459,4.530865089189812
254,-0.1416876134372557
2981,-0.3043575154494825
1920,-0.3043575154494825
303,2.836854385476277
1156,-0.2707016736538494
5305,-0.3043575154494825
676,-0.2707016736538494
1550,-0.2426551388241551
2802,-0.2931389015176048
2192,1.5186672484806456
5115,-0.2987482084835436
4282,-0.2931389015176048
5309,-0.3043575154494825
41,0.2677917950762808
5459,-0.3043575154494825
1549,-0.2875295945516659
1264,-0.2875295945516659
3894,-0.3043575154494825
865,-0.3043575154494825
3947,-0.3043575154494825
2570,2.017895568449204
1663,-0.3043575154494825
5391,-0.3043575154494825
3076,-0.2314365248922774
2924,-0.2482644457900939
3428,-0.0351107810844174
3763,-0.3043575154494825
4405,-0.3043575154494825
4544,-0.2426551388241551
1041,-0.3043575154494825
1612,-0.3043575154494825
4970,-0.0519387019822339
2438,3.3977850820701625
3014,-0.3043575154494825
4346,-0.2875295945516659
187,-0.2707016736538494
932,-0.2987482084835436
251,-0.2987482084835436
3884,-0.3043575154494825
357,-0.2763109806197882
278,5.147888855443086
1717,-0.3043575154494825
4493,-0.3043575154494825
1463,-0.2538737527560328
3553,-0.2987482084835436
2280,1.5915882390378508
1923,-0.3043575154494825
610,-0.2370458318582162
4474,-0.2931389015176048
1374,-0.2146086039944608
2694,-0.1809527621988276
328,1.3616066534343578
2985,-0.3043575154494825
781,-0.3043575154494825
4195,-0.3043575154494825
4408,-0.2931389015176048
3041,-0.3043575154494825
1962,-0.3043575154494825
3238,-0.3043575154494825
5152,-0.3043575154494825
4877,-0.1921713761307054
2559,-0.3043575154494825
3655,-0.3043575154494825
2673,-0.281920287585727
2476,-0.1865620691647665
2468,-0.3043575154494825
3900,-0.3043575154494825
2420,-0.3043575154494825
1851,-0.3043575154494825
2115,-0.3043575154494825
2713,-0.3043575154494825
3790,-0.3043575154494825
2560,-0.2931389015176048
4965,-0.1753434552328888
4648,-0.3043575154494825
784,-0.2931389015176048
3978,-0.3043575154494825
3913,-0.3043575154494825
522,6.99335084723697
4732,-0.3043575154494825
5369,-0.3043575154494825
2572,0.851159719533922
3346,-0.3043575154494825
1210,-0.3043575154494825
1083,-0.3043575154494825
1017,-0.3043575154494825
1403,0.4472896179863243
1723,-0.3043575154494825
4143,-0.3043575154494825
3195,-0.3043575154494825
3422,-0.2931389015176048
1689,-0.3043575154494825
1244,-0.2875295945516659
4585,-0.2987482084835436
4589,-0.2931389015176048
145,-0.2763109806197882
8,-0.2931389015176048
1893,-0.3043575154494825
4004,-0.2426551388241551
540,-0.3043575154494825
80,-0.2033899900625831
1978,-0.3043575154494825
2210,0.0602474373365431
4687,-0.3043575154494825
3687,-0.281920287585727
1106,-0.3043575154494825
1444,-0.0014549392887842
1846,-0.3043575154494825
2032,-0.3043575154494825
331,-0.3043575154494825
359,-0.2875295945516659
4172,-0.3043575154494825
1915,-0.3043575154494825
486,-0.2707016736538494
1187,2.7358868600893778
13,-0.2370458318582162
5238,-0.3043575154494825
3965,-0.2987482084835436
5476,-0.2931389015176048
2427,-0.2931389015176048
4762,0.1612149627234425
2342,0.1668242696893814
1610,-0.3043575154494825
2226,-0.2987482084835436
757,-0.3043575154494825
1063,-0.3043575154494825
90,-0.3043575154494825
84,0.0153729816090323
5018,-0.3043575154494825
3103,-0.3043575154494825
4978,-0.1753434552328888
3275,0.065856744302482
4070,-0.2314365248922774
966,-0.0799852368119282
5334,-0.2987482084835436
4552,0.1668242696893814
4590,-0.2426551388241551
59,-0.2482644457900939
5065,-0.3043575154494825
1918,-0.3043575154494825
1976,-0.3043575154494825
5288,-0.3043575154494825
1788,-0.3043575154494825
3011,-0.1529062273691334
4696,-0.2650923666879105
3122,-0.2650923666879105
4555,-0.3043575154494825
4847,-0.2707016736538494
2688,-0.3043575154494825
1673,-0.3043575154494825
5185,-0.2538737527560328
5507,-0.3043575154494825
5252,0.105121893064054
439,1.894490815198549
2488,-0.3043575154494825
2935,-0.3043575154494825
477,2.5059052744858845
5282,-0.3043575154494825
1117,0.1387777348596871
715,-0.3043575154494825
2074,-0.3043575154494825
1528,-0.2426551388241551
2741,-0.2258272179263385
5202,-0.2987482084835436
2054,-0.3043575154494825
1372,-0.281920287585727
5046,-0.3043575154494825
4050,-0.3043575154494825
5338,-0.2594830597219716
2756,-0.3043575154494825
3873,-0.3043575154494825
3932,-0.3043575154494825
391,2.8649009203059714
3277,0.2116987254168922
2268,-0.2987482084835436
3033,-0.1304689995053779
2911,-0.3043575154494825
1238,-0.3043575154494825
3089,-0.3043575154494825
58,-0.2089992970285219
568,-0.1809527621988276
4109,-0.3043575154494825
2861,-0.3043575154494825
4867,-0.2931389015176048
3743,-0.3043575154494825
4395,-0.2931389015176048
2751,-0.3043575154494825
26,-0.3043575154494825
4727,0.3407127856334859
2449,-0.3043575154494825
1897,-0.3043575154494825
3917,-0.3043575154494825
4017,-0.3043575154494825
1293,-0.0070642462547231
4647,-0.3043575154494825
1173,-0.3043575154494825
3179,-0.2987482084835436
1136,-0.2089992970285219
1626,-0.3043575154494825
717,-0.3043575154494825
1748,-0.3043575154494825
1025,-0.2707016736538494
2432,-0.1136410786075614
588,-0.2482644457900939
3706,-0.3043575154494825
1854,-0.3043575154494825
1477,-0.3043575154494825
4019,-0.3043575154494825
5437,-0.3043575154494825
5297,-0.3043575154494825
3926,-0.3043575154494825
3731,-0.3043575154494825
4463,-0.2987482084835436
2556,-0.2987482084835436
855,0.9016434822273716
5041,-0.3043575154494825
1089,-0.2987482084835436
2168,0.7389735802151448
1737,-0.3043575154494825
774,-0.3043575154494825
859,-0.2875295945516659
1785,-0.3043575154494825
5364,-0.0575480089481728
3104,-0.3043575154494825
819,-0.2931389015176048
3023,-0.3043575154494825
4223,-0.3043575154494825
1650,-0.3043575154494825
3342,-0.1304689995053779
3779,-0.3043575154494825
455,2.4217656699968018
52,-0.2987482084835436
1806,-0.3043575154494825
4398,-0.3043575154494825
20,-0.1304689995053779
5070,-0.2763109806197882
4924,0.3631500134972414
3657,-0.3043575154494825
194,0.0602474373365431
1213,-0.3043575154494825
3914,-0.3043575154494825
1086,-0.3043575154494825
1346,-0.2875295945516659
1217,-0.2987482084835436
2312,-0.3043575154494825
561,-0.2987482084835436
4449,-0.3043575154494825
1454,-0.3043575154494825
3548,-0.3043575154494825
55,-0.281920287585727
3077,-0.1585155343350722
2341,-0.2594830597219716
3016,-0.3043575154494825
2366,0.7389735802151448
2627,-0.3043575154494825
4061,-0.3043575154494825
4386,-0.3043575154494825
5159,-0.3043575154494825
2096,-0.3043575154494825
1756,-0.3043575154494825
5209,-0.1472969204031945
2851,-0.1136410786075614
3758,-0.3043575154494825
1735,-0.3043575154494825
1809,-0.3043575154494825
2271,-0.3043575154494825
1970,-0.3043575154494825
585,-0.2875295945516659
3610,-0.2987482084835436
4799,-0.3043575154494825
360,-0.1921713761307054
3283,-0.2987482084835436
603,-0.2987482084835436
2877,0.0995125860981151
1727,-0.3043575154494825
5134,-0.3043575154494825
3845,-0.3043575154494825
689,-0.3043575154494825
3728,-0.3043575154494825
1599,-0.3043575154494825
3012,-0.281920287585727
468,-0.2650923666879105
1315,0.0714660512684208
1147,-0.3043575154494825
1686,-0.3043575154494825
2334,-0.2987482084835436
1222,-0.2650923666879105
3112,-0.3043575154494825
1714,-0.3043575154494825
2080,-0.3043575154494825
4806,0.183652190587198
3530,-0.3043575154494825
4154,-0.3043575154494825
5498,-0.3043575154494825
3278,-0.3043575154494825
2145,-0.1865620691647665
1099,3.207068645228241
5126,-0.3043575154494825
5168,-0.0799852368119282
5183,-0.2931389015176048
795,-0.2931389015176048
4084,-0.3043575154494825
4446,-0.2875295945516659
4570,-0.2089992970285219
557,-0.3043575154494825
3388,-0.3043575154494825
5419,-0.3043575154494825
4046,-0.3043575154494825
5510,-0.3043575154494825
315,-0.2763109806197882
1604,-0.3043575154494825
4033,-0.3043575154494825
926,-0.2987482084835436
2181,-0.3043575154494825
3812,-0.3043575154494825
1035,-0.2987482084835436
3297,0.1387777348596871
4584,-0.3043575154494825
602,-0.2987482084835436
4700,-0.2146086039944608
1103,-0.3043575154494825
3447,-0.2594830597219716
4088,-0.3043575154494825
1592,-0.3043575154494825
67,-0.2987482084835436
5343,-0.2089992970285219
157,-0.3043575154494825
2005,-0.3043575154494825
4468,-0.2931389015176048
1959,-0.3043575154494825
1980,-0.3043575154494825
3044,-0.3043575154494825
4653,-0.2987482084835436
3506,-0.3043575154494825
5430,-0.2987482084835436
1648,-0.3043575154494825
3985,-0.3043575154494825
344,4.985218953430859
1352,-0.2146086039944608
3377,-0.2987482084835436
4681,-0.1697341482669499
442,-0.2875295945516659
3750,-0.3043575154494825
4804,-0.1136410786075614
2205,-0.3043575154494825
4448,-0.3043575154494825
1636,-0.3043575154494825
5012,0.3631500134972414
505,1.900100122164488
4530,0.1499963487915648
2245,-0.2987482084835436
4383,-0.3043575154494825
18,0.1387777348596871
5248,-0.2538737527560328
2248,-0.2875295945516659
3464,-0.2875295945516659
3400,-0.2875295945516659
3500,-0.3043575154494825
3446,-0.1921713761307054
646,-0.2987482084835436
3764,-0.3043575154494825
3569,-0.3043575154494825
1930,-0.3043575154494825
772,-0.3043575154494825
47,-0.3043575154494825
4684,0.0826846652002985
2856,0.9521272449208212
4962,0.0770753582343597
1929,-0.3043575154494825
5069,-0.3043575154494825
4740,-0.2931389015176048
3247,-0.2987482084835436
2674,0.0209822885749711
1485,-0.2650923666879105
4608,-0.2594830597219716
4976,-0.281920287585727
4261,-0.281920287585727
3601,-0.2650923666879105
1773,-0.3043575154494825
2774,-0.3043575154494825
5161,-0.2875295945516659
4743,-0.2594830597219716
2945,-0.1921713761307054
1743,-0.3043575154494825
3110,-0.3043575154494825
2705,0.8006759568404722
1637,-0.3043575154494825
3576,-0.2987482084835436
3986,-0.3043575154494825
5158,-0.2931389015176048
1045,-0.2875295945516659
1211,-0.3043575154494825
1252,0.576303678202918
3059,-0.3043575154494825
1010,-0.0519387019822339
930,-0.3043575154494825
1627,-0.3043575154494825
2461,1.8776628943007323
3072,-0.2931389015176048
2302,1.4906207136509515
3005,-0.3043575154494825
2675,-0.2202179109603996
1260,-0.3043575154494825
5543,-0.2931389015176048
2348,3.4594874586954902
1885,-0.3043575154494825
128,0.065856744302482
5335,-0.3043575154494825
1054,0.0714660512684208
4126,-0.3043575154494825
110,-0.3043575154494825
1257,-0.3043575154494825
1105,-0.3043575154494825
2894,0.1780428836212591
1925,-0.3043575154494825
3662,-0.2931389015176048
2833,0.1780428836212591
1541,-0.281920287585727
3382,-0.2033899900625831
2434,0.2958383299059751
4371,-0.2763109806197882
2699,-0.1136410786075614
5505,-0.3043575154494825
3408,-0.1192503855735002
5172,-0.3043575154494825
2055,-0.3043575154494825
2853,-0.1192503855735002
1845,-0.3043575154494825
5450,-0.2987482084835436
4811,-0.1753434552328888
4660,0.2397452602465865
2970,-0.3043575154494825
3355,-0.2931389015176048
3703,-0.3043575154494825
1301,-0.3043575154494825
2132,3.824092411481516
3334,-0.2931389015176048
1685,-0.3043575154494825
466,-0.2763109806197882
3459,-0.3043575154494825
5397,-0.3043575154494825
3975,-0.2987482084835436
1016,-0.3043575154494825
1263,-0.3043575154494825
4174,-0.3043575154494825
2506,0.8231131847042277
3705,-0.2875295945516659
3575,-0.2931389015176048
3259,-0.3043575154494825
3060,-0.3043575154494825
4140,-0.3043575154494825
3288,-0.3043575154494825
4098,-0.3043575154494825
767,-0.1304689995053779
1394,-0.2763109806197882
1030,0.3407127856334859
2328,6.729713419837844
1348,-0.2987482084835436
5532,-0.3043575154494825
2249,-0.2987482084835436
1857,-0.3043575154494825
3617,-0.3043575154494825
3239,-0.2987482084835436
1512,0.4248523901225688
1709,-0.3043575154494825
4106,-0.2987482084835436
354,-0.2650923666879105
3066,-0.3043575154494825
3668,-0.0519387019822339
2213,-0.0070642462547231
4460,-0.2875295945516659
1543,-0.2875295945516659
3801,-0.3043575154494825
876,0.576303678202918
5422,-0.3043575154494825
2209,-0.2650923666879105
2597,-0.2987482084835436
2297,-0.2707016736538494
5173,-0.3043575154494825
3028,-0.2931389015176048
884,-0.3043575154494825
3203,-0.2763109806197882
490,-0.2987482084835436
4113,-0.3043575154494825
5096,0.02659159554091
4149,-0.3043575154494825
339,-0.1697341482669499
1142,0.6323967478623066
822,-0.2931389015176048
492,-0.1865620691647665
665,-0.3043575154494825
5120,0.0097636746430934
2090,-0.3043575154494825
990,-0.3043575154494825
5211,0.183652190587198
327,5.052530637022126
4807,-0.2370458318582162
139,-0.3043575154494825
4157,-0.3043575154494825
2622,-0.3043575154494825
4655,-0.2875295945516659
3666,-0.1697341482669499
250,-0.2650923666879105
342,2.292751609780208
4188,-0.3043575154494825
2821,-0.3043575154494825
3720,-0.3043575154494825
3546,-0.3043575154494825
4323,-0.2931389015176048
2390,0.3855872413609968
792,-0.2931389015176048
1000,-0.2707016736538494
2628,-0.2482644457900939
441,-0.3043575154494825
2837,0.6884898175216951
1302,-0.3043575154494825
5062,-0.3043575154494825
3360,-0.2482644457900939
1314,0.2173080323828311
2583,-0.2931389015176048
1019,-0.3043575154494825
916,-0.1192503855735002
4418,-0.3043575154494825
4686,-0.3043575154494825
3227,-0.2594830597219716
43,0.065856744302482
3814,-0.3043575154494825
4164,-0.3043575154494825
4990,0.4024151622588134
3555,-0.2931389015176048
2128,3.958715778664048
3897,-0.3043575154494825
270,-0.2538737527560328
1500,-0.2931389015176048
5180,-0.2987482084835436
511,-0.2875295945516659
475,1.513057941514707
532,-0.3043575154494825
4828,0.0826846652002985
1323,-0.2987482084835436
893,-0.2650923666879105
2871,-0.2594830597219716
4159,-0.2314365248922774
267,-0.2875295945516659
4856,0.1387777348596871
233,-0.2650923666879105
1286,-0.2931389015176048
2330,2.909775376033482
5436,-0.3043575154494825
2064,-0.3043575154494825
4458,-0.2931389015176048
287,-0.2987482084835436
3139,-0.3043575154494825
733,-0.3043575154494825
2950,-0.3043575154494825
512,-0.2426551388241551
3838,-0.3043575154494825
810,0.7670201150448391
5111,-0.3043575154494825
4425,-0.2987482084835436
1985,-0.3043575154494825
1060,-0.2987482084835436
1679,-0.3043575154494825
815,-0.2987482084835436
828,-0.0912038507438059
3309,-0.3043575154494825
3625,-0.1921713761307054
5453,-0.281920287585727
4236,-0.281920287585727
279,2.573216958077151
1844,-0.3043575154494825
4189,-0.3043575154494825
3325,-0.3043575154494825
3735,-0.3043575154494825
2298,0.0378102094727877
3241,-0.3043575154494825
2403,-0.3043575154494825
875,-0.0126735532206619
2419,3.094882505909464
4453,-0.2987482084835436
3564,-0.3043575154494825
3901,-0.3043575154494825
4095,-0.3043575154494825
3093,-0.3043575154494825
4428,-0.2987482084835436
1883,-0.3043575154494825
4880,0.2846197159740974
3827,-0.3043575154494825
2079,-0.3043575154494825
166,-0.1753434552328888
2912,-0.2987482084835436
2891,-0.3043575154494825
4313,-0.281920287585727
4031,-0.3043575154494825
2697,-0.1529062273691334
3274,-0.1080317716416225
2890,-0.2875295945516659
4852,0.0939032791321762
4838,-0.1360783064713168
171,-0.1360783064713168
4975,-0.2987482084835436
2588,0.0939032791321762
5131,-0.3043575154494825
5337,-0.2987482084835436
1578,0.6828805105557563
4642,-0.2931389015176048
5304,-0.3043575154494825
3866,-0.3043575154494825
309,-0.2987482084835436
1827,-0.3043575154494825
4937,-0.2146086039944608
978,-0.281920287585727
4773,0.1892614975531368
1981,-0.3043575154494825
818,-0.3043575154494825
4133,-0.3043575154494825
1779,-0.3043575154494825
2896,0.2565731811444031
4022,-0.3043575154494825
111,-0.3043575154494825
1539,1.4625741788212572
1758,-0.3043575154494825
4331,-0.2987482084835436
3015,-0.3043575154494825
4304,-0.2763109806197882
1538,0.1948708045190757
3307,-0.2987482084835436
1165,2.881728841203788
892,-0.2202179109603996
970,-0.3043575154494825
3136,-0.3043575154494825
1524,-0.2987482084835436
4909,-0.2875295945516659
1188,-0.3043575154494825
3064,-0.3043575154494825
4752,-0.3043575154494825
2569,0.1387777348596871
4483,-0.3043575154494825
5382,-0.3043575154494825
2441,2.842463692442216
5378,-0.3043575154494825
77,-0.2707016736538494
4606,-0.2875295945516659
1417,-0.3043575154494825
3504,-0.3043575154494825
262,-0.1192503855735002
198,-0.2987482084835436
4068,-0.3043575154494825
2288,-0.2987482084835436
721,-0.2707016736538494
2220,2.5900448789749677
3923,-0.3043575154494825
3876,-0.3043575154494825
5004,0.0434195164387265
4679,-0.2763109806197882
5245,-0.2987482084835436
3882,-0.3043575154494825
2018,-0.3043575154494825
3106,-0.3043575154494825
5359,-0.2987482084835436
2847,-0.2931389015176048
4809,-0.1697341482669499
431,1.2101553653540087
2429,-0.2875295945516659
950,-0.3043575154494825
2859,0.9801737797505156
4097,-0.3043575154494825
3084,-0.3043575154494825
3258,-0.3043575154494825
1617,-0.3043575154494825
5256,-0.0687666228800505
3542,-0.3043575154494825
4722,-0.1753434552328888
3563,0.537038529441346
106,0.0714660512684208
4240,-0.2987482084835436
2133,9.960674232218626
1226,0.2229173393487699
3908,-0.3043575154494825
1039,-0.3043575154494825
2522,0.065856744302482
3243,-0.3043575154494825
4891,-0.2763109806197882
2413,-0.0799852368119282
3452,0.1948708045190757
2479,-0.1248596925394391
3574,-0.3043575154494825
513,-0.2875295945516659
1725,-0.3043575154494825
96,-0.2987482084835436
5299,-0.2987482084835436
1678,-0.3043575154494825
1822,-0.3043575154494825
4311,-0.3043575154494825
633,-0.2538737527560328
4300,-0.2931389015176048
2677,-0.1472969204031945
3704,-0.3043575154494825
4714,-0.2987482084835436
1964,-0.3043575154494825
1339,2.9378219108631765
5133,-0.3043575154494825
1624,-0.3043575154494825
3439,-0.3043575154494825
301,2.449812204826496
2393,0.5931315991007345
3269,-0.3043575154494825
5097,-0.1977806830966442
1817,-0.3043575154494825
3155,-0.3043575154494825
5469,-0.2987482084835436
2642,-0.3043575154494825
4445,-0.2707016736538494
3955,-0.3043575154494825
1993,-0.3043575154494825
310,-0.2931389015176048
2783,-0.2763109806197882
2235,-0.0743759298459894
1322,-0.2987482084835436
3708,-0.3043575154494825
5289,-0.3043575154494825
4441,-0.2763109806197882
4443,-0.3043575154494825
4381,-0.3043575154494825
5518,-0.2875295945516659
5056,0.458508231918202
2564,-0.1977806830966442
5445,-0.3043575154494825
3391,-0.3043575154494825
4914,-0.0631573159141117
3809,-0.3043575154494825
1588,-0.3043575154494825
5058,0.105121893064054
3644,-0.1921713761307054
4848,-0.0182828601866008
4644,-0.3043575154494825
4988,0.105121893064054
2430,-0.2594830597219716
4827,-0.281920287585727
915,-0.2763109806197882
3878,-0.3043575154494825
2320,0.1219498139618705
4913,-0.2875295945516659
4090,-0.3043575154494825
5487,-0.3043575154494825
5074,-0.0295014741184785
1966,-0.3043575154494825
75,-0.3043575154494825
1401,-0.0743759298459894
5351,-0.3043575154494825
4166,-0.2987482084835436
2416,3.5324084492526957
2801,-0.3043575154494825
3532,-0.2931389015176048
4125,-0.3043575154494825
4042,-0.3043575154494825
4148,-0.3043575154494825
3249,-0.2707016736538494
4539,-0.2987482084835436
2408,-0.2089992970285219
3211,0.3743686274291191
2668,-0.3043575154494825
4665,-0.3043575154494825
986,0.3743686274291191
2082,-0.3043575154494825
2424,-0.2987482084835436
101,-0.2875295945516659
1486,-0.1977806830966442
594,-0.3043575154494825
5066,-0.3043575154494825
1901,-0.3043575154494825
1258,-0.3043575154494825
679,-0.2033899900625831
2158,-0.3043575154494825
1205,0.1612149627234425
2109,-0.3043575154494825
1175,-0.3043575154494825
5314,-0.3043575154494825
4131,-0.3043575154494825
4974,-0.3043575154494825
4407,-0.3043575154494825
948,-0.3043575154494825
2968,-0.2763109806197882
4044,-0.3043575154494825
2073,-0.3043575154494825
4645,-0.3043575154494825
5080,0.0939032791321762
1312,-0.1921713761307054
312,-0.281920287585727
3339,-0.1921713761307054
2410,-0.1472969204031945
4477,-0.2987482084835436
1565,-0.2875295945516659
3218,-0.3043575154494825
3409,0.2958383299059751
4821,-0.3043575154494825
1611,-0.3043575154494825
1381,0.4753361528160185
407,0.3351034786675471
4151,-0.3043575154494825
1677,-0.3043575154494825
4925,0.2116987254168922
1335,-0.0070642462547231
255,-0.2763109806197882
3794,-0.3043575154494825
2919,-0.3043575154494825
2941,-0.3043575154494825
4658,-0.1248596925394391
1801,-0.3043575154494825
4556,-0.3043575154494825
5349,-0.3043575154494825
4626,-0.2987482084835436
3881,-0.2987482084835436
3919,-0.3043575154494825
335,-0.2875295945516659
551,-0.3043575154494825
3333,-0.2931389015176048
4632,-0.2258272179263385
3911,-0.3043575154494825
1716,-0.3043575154494825
4271,-0.2987482084835436
4462,-0.2875295945516659
3899,-0.3043575154494825
1249,0.0434195164387265
5536,-0.2987482084835436
1880,-0.3043575154494825
1097,2.376891214269291
2918,-0.2987482084835436
5329,-0.3043575154494825
1841,-0.3043575154494825
91,-0.3043575154494825
907,-0.3043575154494825
5434,-0.3043575154494825
1628,-0.3043575154494825
102,-0.2258272179263385
1866,-0.3043575154494825
1193,-0.3043575154494825
1884,-0.3043575154494825
1416,-0.2707016736538494
2326,3.235115180057936
2144,0.0939032791321762
2233,-0.1529062273691334
2704,0.1780428836212591
208,-0.2314365248922774
5023,-0.3043575154494825
1007,-0.0238921671525396
19,0.2060894184509534
3198,-0.2987482084835436
1316,1.54671378331034
54,-0.2202179109603996
3577,-0.2987482084835436
2295,-0.2987482084835436
4797,-0.2987482084835436
4211,-0.3043575154494825
2313,-0.3043575154494825
1537,2.090816559006409
155,-0.3043575154494825
3185,-0.1865620691647665
750,-0.3043575154494825
4293,-0.2987482084835436
2130,8.289100756368846
2170,1.7262116062203834
4890,-0.1360783064713168
484,-0.2987482084835436
2037,-0.3043575154494825
2662,-0.3043575154494825
1350,-0.2931389015176048
2482,2.4273749769627404
4298,-0.2931389015176048
1345,-0.2931389015176048
2737,-0.2987482084835436
1146,-0.3043575154494825
193,-0.1921713761307054
4967,-0.0799852368119282
4134,-0.3043575154494825
5205,-0.2707016736538494
640,-0.2931389015176048
4532,-0.2987482084835436
2698,0.1780428836212591
1076,0.8287224916701665
3869,-0.3043575154494825
4079,-0.3043575154494825
5160,-0.2875295945516659
3880,-0.3043575154494825
2363,-0.2763109806197882
5350,-0.3043575154494825
293,-0.2594830597219716
1676,-0.3043575154494825
2765,-0.1136410786075614
2238,2.707840325259683
4509,1.6925557644247502
184,-0.2987482084835436
3423,-0.2931389015176048
1664,-0.3043575154494825
1661,-0.3043575154494825
1154,-0.2931389015176048
3767,-0.3043575154494825
4325,-0.2763109806197882
2582,-0.281920287585727
1227,0.1107312000299928
974,-0.2987482084835436
3588,-0.3043575154494825
3406,-0.0575480089481728
4473,-0.2987482084835436
3982,-0.2426551388241551
5345,-0.2314365248922774
5193,-0.3043575154494825
1228,1.120406453898987
1968,-0.3043575154494825
434,7.195285898010769
5001,-0.2763109806197882
2136,-0.2987482084835436
2113,-0.3043575154494825
3792,-0.3043575154494825
5456,-0.3043575154494825
2914,-0.2987482084835436
2316,-0.2650923666879105
2099,-0.3043575154494825
205,-0.3043575154494825
1682,-0.3043575154494825
4996,-0.2987482084835436
4577,-0.3043575154494825
5406,-0.2987482084835436
2395,3.5660642910483284
2656,0.5706943712369791
3193,-0.3043575154494825
5293,-0.3043575154494825
2291,-0.2987482084835436
89,-0.3043575154494825
644,-0.3043575154494825
2225,-0.3043575154494825
823,-0.2987482084835436
5264,-0.3043575154494825
4881,0.1724335766553202
707,-0.3043575154494825
4239,-0.281920287585727
785,-0.2931389015176048
2050,-0.3043575154494825
2680,0.7221456593173282
4922,0.301447636871914
2156,-0.3043575154494825
2862,-0.3043575154494825
178,-0.3043575154494825
4267,-0.3043575154494825
412,6.858727480054438
4321,-0.2931389015176048
416,1.355997346468419
3415,-0.3043575154494825
5230,-0.0631573159141117
3248,-0.281920287585727
3401,-0.2987482084835436
2398,-0.2931389015176048
740,-0.2875295945516659
73,-0.3043575154494825
4972,-0.3043575154494825
2208,-0.1977806830966442
2360,-0.2875295945516659
1988,-0.3043575154494825
4587,-0.2931389015176048
4846,-0.1809527621988276
1492,1.434527643991563
2202,-0.3043575154494825
3963,-0.3043575154494825
4956,-0.1921713761307054
4794,-0.1360783064713168
2978,-0.3043575154494825
3159,-0.3043575154494825
2356,-0.3043575154494825
3049,-0.3043575154494825
631,-0.2875295945516659
2191,-0.0351107810844174
5385,-0.2931389015176048
1080,-0.3043575154494825
2035,-0.3043575154494825
1166,-0.3043575154494825
5082,-0.3043575154494825
3003,-0.3043575154494825
3627,0.3407127856334859
1802,-0.3043575154494825
3670,0.4528989249522631
4274,-0.3043575154494825
4023,-0.3043575154494825
4124,-0.3043575154494825
2246,-0.3043575154494825
3613,-0.3043575154494825
81,-0.2202179109603996
4277,-0.2987482084835436
877,0.5931315991007345
1340,0.2397452602465865
3387,0.2509638741784643
759,-0.2987482084835436
2218,6.724104112871905
1356,0.0378102094727877
3721,-0.3043575154494825
3094,-0.2931389015176048
1598,-0.3043575154494825
2093,-0.3043575154494825
2515,-0.3043575154494825
3178,-0.2987482084835436
1466,0.0209822885749711
319,0.301447636871914
4280,-0.281920287585727
4619,0.968955165818638
5210,0.2004801114850145
4511,-0.2931389015176048
4688,-0.3043575154494825
2028,-0.3043575154494825
3983,-0.2314365248922774
2792,0.0714660512684208
801,-0.2931389015176048
3470,-0.0070642462547231
4306,-0.2987482084835436
2512,-0.3043575154494825
4161,-0.3043575154494825
374,-0.3043575154494825
4942,0.0097636746430934
5475,-0.281920287585727
3527,-0.3043575154494825
1026,-0.1360783064713168
1506,-0.2314365248922774
3168,-0.3043575154494825
4711,-0.3043575154494825
372,1.1484529887286814
4910,-0.2594830597219716
4208,-0.3043575154494825
4789,-0.2202179109603996
1325,-0.2931389015176048
3859,-0.3043575154494825
1579,0.576303678202918
4192,-0.3043575154494825
4499,-0.2987482084835436
3250,-0.1641248413010111
2637,2.7134496322256223
4551,0.6099595199985511
3737,-0.3043575154494825
4295,-0.3043575154494825
129,0.0041543676771545
2561,-0.2987482084835436
2119,-0.2875295945516659
1635,-0.3043575154494825
4949,0.105121893064054
370,6.858727480054438
2504,2.130081707767981
2116,-0.3043575154494825
4707,1.081141305137415
1820,-0.3043575154494825
881,-0.2931389015176048
4327,-0.2763109806197882
377,-0.2987482084835436
2910,-0.3043575154494825
2007,-0.3043575154494825
432,5.058139943988064
4719,-0.281920287585727
4831,-0.1977806830966442
3483,-0.2987482084835436
1591,-0.3043575154494825
4268,-0.2763109806197882
3727,-0.2987482084835436
3863,-0.3043575154494825
1876,-0.3043575154494825
2654,0.2790104090081585
814,-0.3043575154494825
2256,0.6211781339304289
4072,-0.3043575154494825
4112,-0.3043575154494825
2020,-0.3043575154494825
4951,-0.3043575154494825
367,2.2310492331548804
3436,-0.3043575154494825
4256,-0.281920287585727
5365,-0.0743759298459894
4504,-0.1360783064713168
4979,-0.2931389015176048
5527,-0.3043575154494825
5524,-0.3043575154494825
239,0.1612149627234425
5265,-0.3043575154494825
542,-0.2763109806197882
2725,1.0026110076142711
