,grandes grupos CIE-10,mes,tramo edad cumplida,sexo,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,rango1,rango2,rango3,Defunciones
2557,10,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2558,10,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2559,10,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2560,10,9,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.3035288569825632,-0.2931389015176048
2561,10,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
2562,10,9,6,0,2,0,0,0,0,0,1,0,0,2,1,1,0,2,-0.25653838124311895,-0.2484056253495562,-0.24634450305211394,-0.2538737527560328
2563,10,9,6,1,1,1,0,2,1,0,0,0,0,1,1,0,0,0,-0.2081795690701236,-0.2786602615880048,-0.3035288569825632,-0.26509236668791053
2564,10,9,7,0,0,2,1,0,3,4,0,2,1,1,1,0,1,3,-0.19205996501245848,-0.17276903475343483,-0.22728305174196417,-0.19778068309664423
2565,10,9,7,1,2,0,3,1,0,0,0,1,0,1,0,2,2,0,-0.19205996501245848,-0.2635329434687805,-0.24634450305211394,-0.23704583185821623
2566,10,9,8,0,7,4,2,7,8,4,3,6,7,9,7,2,7,2,0.1625713242561742,0.144904645750275,0.02051581528998259,0.11634050699593172
2567,10,9,8,1,1,2,2,2,2,0,1,3,3,3,1,3,4,3,-0.1437011528394631,-0.14251439851498626,-0.11291434388106568,-0.13607830647131683
2568,10,9,9,0,15,19,14,11,14,15,13,13,15,16,8,9,12,20,0.8879535068511046,0.795379324876919,0.6114208059046248,0.7838480359426556
2569,10,9,9,1,7,6,6,5,3,4,5,5,7,7,3,6,8,7,0.14645172019850908,0.12977732763105074,0.1348845231508811,0.13877773485968714
2570,10,9,10,0,38,33,28,39,26,27,35,31,41,30,19,26,21,20,2.354837476098631,2.1870925918455524,1.3166945043801657,2.017895568449204
2571,10,9,10,1,16,24,19,23,22,20,22,29,27,16,16,21,11,18,1.3876612326387234,1.4307266858843386,0.9354654781771706,1.2886856628771528
2572,10,9,11,0,12,12,11,15,16,8,18,11,17,15,12,18,20,21,0.7751162784474488,0.7499973705192462,1.0307727347279194,0.851159719533922
2573,10,9,11,1,20,25,22,20,20,16,20,24,41,29,26,18,33,20,1.4360200448117189,1.6727637757919271,1.526370468791813,1.5691510111740954
2574,10,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.2887775893584492,-0.2635329434687805,-0.32259030829271296,-0.2931389015176048
2575,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2576,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
2577,10,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2578,10,10,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
2579,10,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2580,10,10,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
2581,10,10,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
2582,10,10,5,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,-0.2726579853007841,-0.2786602615880048,-0.28446740567241346,-0.28192028758572707
2583,10,10,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.2786602615880048,-0.32259030829271296,-0.2931389015176048
2584,10,10,6,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,-0.24041877718545385,-0.2484056253495562,-0.3035288569825632,-0.26509236668791053
2585,10,10,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
2586,10,10,7,0,2,0,0,0,2,1,0,4,1,2,0,2,4,3,-0.22429917312778871,-0.17276903475343483,-0.15103724650136519,-0.18656206916476653
2587,10,10,7,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,-0.2726579853007841,-0.23327830723033194,-0.3035288569825632,-0.2707016736538494
2588,10,10,8,0,8,6,8,6,2,1,2,7,5,2,3,11,3,7,0.19481053237150445,-0.036623171680416323,0.1348845231508811,0.09390327913217629
2589,10,10,8,1,1,3,5,0,0,3,1,2,1,3,1,1,1,7,-0.1437011528394631,-0.14251439851498626,-0.1319757951912154,-0.1416876134372557
2590,10,10,9,0,16,17,13,20,8,19,13,12,13,17,13,10,8,13,0.9040731109087697,0.8256339611153676,0.5161135493538761,0.772629422010778
2591,10,10,9,1,11,8,2,7,7,4,6,8,6,2,4,5,7,4,0.27540855265983005,0.09952269139260217,0.05863871791028209,0.14999634879156484
2592,10,10,10,0,39,29,31,36,48,27,35,40,33,34,32,35,42,29,2.661109953194268,2.262729182441674,2.3078899725079527,2.444202897860557
2593,10,10,10,1,23,21,20,30,27,30,33,29,23,17,15,17,25,9,1.6616945016190305,1.7030184120303755,0.9354654781771706,1.4850114066850126
2594,10,10,11,0,13,12,22,10,16,18,23,25,19,22,10,17,26,16,0.8879535068511046,1.3248354590497686,0.9926498321076198,1.0923599190692928
2595,10,10,11,1,31,17,20,28,28,32,24,31,31,25,19,19,25,25,1.710053313792026,1.8694189113418427,1.354817407000465,1.6869464574588113
2596,10,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2597,10,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
2598,10,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2599,10,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2600,10,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2601,10,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2602,10,11,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.2635329434687805,-0.32259030829271296,-0.2931389015176048
2603,10,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2604,10,11,5,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,-0.2726579853007841,-0.2484056253495562,-0.32259030829271296,-0.28192028758572707
2605,10,11,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.25653838124311895,-0.2786602615880048,-0.32259030829271296,-0.28752959455166593
2606,10,11,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-0.2887775893584492,-0.2786602615880048,-0.28446740567241346,-0.28752959455166593
2607,10,11,6,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.25653838124311895,-0.293787579707229,-0.3035288569825632,-0.28752959455166593
2608,10,11,7,0,2,1,1,1,2,2,3,1,5,2,2,1,1,1,-0.17594036095479335,-0.09713244415731344,-0.22728305174196417,-0.1641248413010111
2609,10,11,7,1,0,1,0,0,0,1,0,2,3,2,1,0,2,0,-0.2726579853007841,-0.17276903475343483,-0.26540595436226366,-0.23704583185821623
2610,10,11,8,0,5,7,8,5,4,8,4,6,5,7,5,6,1,5,0.17869092831383934,0.16003196386949928,0.0014543639798328377,0.12194981396187057
2611,10,11,8,1,1,1,1,3,2,3,3,4,4,4,1,4,1,1,-0.15982075689712824,-0.021495853561192046,-0.18916014912166468,-0.11925038557350026
2612,10,11,9,0,22,8,21,14,15,13,13,13,13,19,11,14,22,10,1.0007907352547605,0.7802520067576947,0.7639124163858229,0.8623783334657996
2613,10,11,9,1,5,10,3,6,4,2,3,9,4,7,3,3,8,7,0.1625713242561742,0.0843953732733779,0.07770016922043184,0.11073120002999286
2614,10,11,10,0,25,33,34,39,39,32,28,51,47,50,21,32,18,20,2.451555100444622,2.8526945890914206,1.4120017609309143,2.326407451575841
2615,10,11,10,1,28,35,32,30,21,30,32,27,26,29,19,15,18,16,2.064684603060659,1.8845462294610669,0.9735883807974701,1.703774378356628
2616,10,11,11,0,14,24,15,26,11,14,24,22,27,12,13,19,14,21,1.1619867758314117,1.2038169140959745,0.9545269294873203,1.1316250678308648
2617,10,11,11,1,19,24,28,21,30,37,33,42,34,27,19,31,35,32,1.6778141056766955,2.323238454918571,1.9075994949948079,2.006676954517326
2618,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2619,10,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
2620,10,12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
2621,10,12,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
2622,10,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2623,10,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2624,10,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
2625,10,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
2626,10,12,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.2726579853007841,-0.2786602615880048,-0.32259030829271296,-0.2931389015176048
2627,10,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2628,10,12,6,0,2,1,0,0,1,1,1,1,0,0,1,1,1,0,-0.22429917312778871,-0.2484056253495562,-0.26540595436226366,-0.24826444579009396
2629,10,12,6,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,-0.24041877718545385,-0.2635329434687805,-0.32259030829271296,-0.27631098061978826
2630,10,12,7,0,1,2,6,4,1,2,1,5,7,4,1,1,0,2,-0.0631031325511375,-0.00636853544196777,-0.24634450305211394,-0.09681315770974483
2631,10,12,7,1,2,3,0,1,1,3,1,1,1,2,2,3,1,0,-0.17594036095479335,-0.17276903475343483,-0.20822160043181442,-0.18656206916476653
2632,10,12,8,0,9,8,11,7,5,12,16,3,11,9,3,6,5,8,0.3560065729481557,0.4777056443732091,0.0967616205305816,0.3294941717016083
2633,10,12,8,1,5,1,3,5,6,0,5,9,4,2,1,3,3,4,0.033614491794853235,0.008758782677256507,-0.11291434388106568,-0.01828286018660084
2634,10,12,9,0,28,24,26,20,20,16,25,20,14,16,11,19,22,25,1.6133356894460351,1.0827983691421803,1.1451414425888178,1.2999042768090305
2635,10,12,9,1,6,10,9,9,12,7,13,9,12,9,1,5,4,11,0.4527241972941464,0.4625783262539848,0.07770016922043184,0.3519313995653637
2636,10,12,10,0,44,55,43,52,45,49,63,58,43,45,19,46,43,39,3.5638077804235153,3.6090604950526344,2.4794430342993006,3.308036170615141
2637,10,12,10,1,51,37,44,45,44,42,48,33,39,30,15,31,36,43,3.2736549073855428,2.6106574991838323,2.060091105476006,2.7134496322256223
2638,10,12,11,0,9,25,21,23,20,26,31,34,29,28,9,33,30,26,1.2909436082927328,1.945055501937964,1.5454319201019626,1.625244080833484
2639,10,12,11,1,35,27,40,38,27,40,63,51,47,48,18,36,55,65,2.4031962882716265,3.472914631979616,2.994102219673344,3.005133594454443
2640,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2641,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2642,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2643,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2644,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2645,11,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2646,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2647,11,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2648,11,1,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,-0.25653838124311895,-0.2786602615880048,-0.32259030829271296,-0.28752959455166593
2649,11,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.2887775893584492,-0.293787579707229,-0.28446740567241346,-0.2931389015176048
2650,11,1,6,0,4,1,1,2,3,0,0,3,5,2,1,2,1,0,-0.11146194472413286,-0.14251439851498626,-0.24634450305211394,-0.1641248413010111
2651,11,1,6,1,2,0,0,0,0,2,0,0,2,0,0,0,1,0,-0.25653838124311895,-0.23327830723033194,-0.3035288569825632,-0.26509236668791053
2652,11,1,7,0,6,5,11,5,9,10,3,6,3,4,5,5,3,6,0.2915281567174952,0.09952269139260217,0.03957726660013234,0.14999634879156484
2653,11,1,7,1,4,1,3,1,2,1,2,4,0,0,0,2,0,3,-0.11146194472413286,-0.1878963528726591,-0.22728305174196417,-0.17534345523288883
2654,11,1,8,0,9,5,10,15,6,10,5,5,5,4,9,6,7,8,0.43660459323648126,0.144904645750275,0.24925323101177962,0.27901040900815854
2655,11,1,8,1,2,1,2,2,4,4,2,2,5,1,5,8,5,1,-0.11146194472413286,-0.08200512603808915,0.03957726660013234,-0.05754800894817284
2656,11,1,9,0,18,10,9,8,13,8,8,12,13,6,15,10,12,14,0.6461594459861278,0.417196371896312,0.6495437085249244,0.5706943712369791
2657,11,1,9,1,9,7,5,8,4,9,3,3,9,14,3,6,9,5,0.24316934454449982,0.2810505088232935,0.11582307184073135,0.22291733934876998
2658,11,1,10,0,7,12,11,9,11,14,15,15,22,21,18,15,12,25,0.5172026135248068,1.0222890966652831,1.0117112834177697,0.8567690264998608
2659,11,1,10,1,14,24,16,16,13,20,17,23,21,18,18,16,23,14,1.049149547427756,1.2038169140959745,1.0307727347279194,1.1147971469330482
2660,11,1,11,0,3,4,1,4,5,10,10,6,6,4,4,12,10,16,-0.014744320378142132,0.2507958725848449,0.4779906467335766,0.22852664631470884
2661,11,1,11,1,8,4,16,9,8,14,5,20,21,18,13,20,12,23,0.43660459323648126,0.8861432335922647,0.9735883807974701,0.7670201150448391
2662,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2663,11,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
2664,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2665,11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2666,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2667,11,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2668,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2669,11,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2670,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2671,11,2,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.2887775893584492,-0.2635329434687805,-0.32259030829271296,-0.2931389015176048
2672,11,2,6,0,5,2,1,0,0,1,0,1,1,2,1,1,2,0,-0.15982075689712824,-0.21815098911110764,-0.24634450305211394,-0.20899929702852196
2673,11,2,6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-0.2726579853007841,-0.2635329434687805,-0.3035288569825632,-0.28192028758572707
2674,11,2,7,0,2,6,8,7,3,0,4,5,1,2,8,6,2,4,0.13033211614084397,-0.11225976227653771,0.05863871791028209,0.020982288574971156
2675,11,2,7,1,1,2,1,0,3,1,1,2,0,0,2,2,0,0,-0.17594036095479335,-0.23327830723033194,-0.24634450305211394,-0.22021791096039967
2676,11,2,8,0,5,6,14,6,3,7,6,7,11,5,5,4,10,12,0.25928894860216495,0.2507958725848449,0.26831468232192934,0.262182488110342
2677,11,2,8,1,2,4,4,0,3,2,1,1,0,1,4,0,3,3,-0.07922273660880262,-0.21815098911110764,-0.1319757951912154,-0.14729692040319453
2678,11,2,9,0,10,9,9,10,5,9,8,3,10,5,11,9,11,16,0.40436538512115106,0.23566855446562066,0.5732979032843254,0.3968058552928746
2679,11,2,9,1,5,7,6,3,6,8,6,4,4,4,3,4,8,9,0.14645172019850908,0.09952269139260217,0.1348845231508811,0.12755912092780944
2680,11,2,10,0,16,11,19,13,10,12,12,7,12,16,13,9,18,15,0.8234750906204441,0.5987241893270033,0.7257895137655234,0.7221456593173282
2681,11,2,10,1,16,20,14,10,22,28,15,11,14,13,8,11,17,18,1.0330299433700907,0.9315251879499374,0.7067280624553736,0.9128620961592494
2682,11,2,11,0,3,4,9,2,7,4,4,4,5,9,4,5,5,7,0.11421251208317884,0.09952269139260217,0.07770016922043184,0.09951258609811514
2683,11,2,11,1,11,10,17,12,16,8,16,16,22,14,17,17,15,19,0.7751162784474488,0.8558885973538161,0.9735883807974701,0.8735969473976773
2684,11,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
2685,11,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
2686,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2687,11,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2688,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2689,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2690,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2691,11,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2692,11,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
2693,11,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2694,11,3,6,0,3,4,3,4,0,1,2,1,1,0,1,2,0,0,-0.0631031325511375,-0.21815098911110764,-0.26540595436226366,-0.18095276219882767
2695,11,3,6,1,1,0,3,1,1,1,1,0,0,0,0,0,0,0,-0.19205996501245848,-0.2635329434687805,-0.32259030829271296,-0.25948305972197167
2696,11,3,7,0,1,6,4,4,2,5,5,3,3,6,2,3,0,3,-0.014744320378142132,0.03901341891570506,-0.17009869781151493,-0.04072008805035626
2697,11,3,7,1,1,6,1,2,2,0,2,1,3,1,5,1,2,0,-0.09534234066646774,-0.1878963528726591,-0.17009869781151493,-0.1529062273691334
2698,11,3,8,0,8,5,7,6,3,8,6,7,4,8,3,5,10,6,0.17869092831383934,0.20541391822717212,0.1348845231508811,0.17804288362125914
2699,11,3,8,1,3,2,2,1,2,4,4,3,3,1,0,3,4,2,-0.12758154878179798,-0.06687780791886488,-0.15103724650136519,-0.1136410786075614
2700,11,3,9,0,17,8,7,9,8,12,8,8,7,11,9,7,10,7,0.5010830094671418,0.40206905377708774,0.3064375849422289,0.41363377619069114
2701,11,3,9,1,5,6,5,5,7,5,3,6,6,4,8,2,6,6,0.1625713242561742,0.06926805515415362,0.0967616205305816,0.11073120002999286
2702,11,3,10,0,8,17,12,18,20,13,14,18,16,11,18,15,16,13,0.9201927149664348,0.795379324876919,0.8592196729365716,0.8679876404317385
2703,11,3,10,1,20,15,21,20,18,19,20,13,27,11,16,17,12,19,1.2264651920620722,1.067671051022956,0.8973425755568711,1.0867506121033539
2704,11,3,11,0,5,3,2,3,7,5,3,7,9,5,8,11,8,10,0.033614491794853235,0.144904645750275,0.3826833901828279,0.17804288362125914
2705,11,3,11,1,4,16,6,8,19,15,12,14,20,10,18,18,16,21,0.5655614256978022,0.7802520067576947,1.0688956373482188,0.8006759568404722
2706,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2707,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2708,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2709,11,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2710,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2711,11,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2712,11,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.2887775893584492,-0.293787579707229,-0.28446740567241346,-0.2931389015176048
2713,11,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2714,11,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2887775893584492,-0.293787579707229,-0.3035288569825632,-0.29874820848354366
2715,11,4,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2726579853007841,-0.2786602615880048,-0.32259030829271296,-0.2931389015176048
2716,11,4,6,0,2,1,5,1,0,2,1,0,1,0,1,0,1,1,-0.1437011528394631,-0.23327830723033194,-0.26540595436226366,-0.21460860399446083
2717,11,4,6,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,-0.22429917312778871,-0.2635329434687805,-0.28446740567241346,-0.25948305972197167
2718,11,4,7,0,7,7,5,6,6,6,6,2,3,5,4,9,5,2,0.21093013642916958,0.03901341891570506,0.05863871791028209,0.105121893064054
2719,11,4,7,1,0,0,2,2,0,0,1,0,1,0,1,2,2,2,-0.22429917312778871,-0.2635329434687805,-0.18916014912166468,-0.2314365248922774
2720,11,4,8,0,6,6,4,2,10,8,8,8,4,8,6,4,8,3,0.1625713242561742,0.2507958725848449,0.07770016922043184,0.17243357665532028
2721,11,4,8,1,0,2,0,3,3,2,4,3,4,1,4,1,1,2,-0.15982075689712824,-0.08200512603808915,-0.17009869781151493,-0.13607830647131683
2722,11,4,9,0,7,6,11,13,9,13,11,8,8,9,10,9,9,15,0.4527241972941464,0.4474510081347605,0.4970520980437264,0.46972684585007973
2723,11,4,9,1,9,3,9,6,6,7,2,3,3,4,5,5,4,6,0.24316934454449982,-0.00636853544196777,0.05863871791028209,0.09951258609811514
2724,11,4,10,0,9,13,14,15,12,18,14,19,13,21,9,15,25,22,0.7267574662744535,0.9920344604268346,1.0307727347279194,0.9240807100911271
2725,11,4,10,1,15,21,17,20,18,20,14,16,16,8,17,23,14,14,1.1781063798890767,0.8256339611153676,0.9735883807974701,1.0026110076142711
2726,11,4,11,0,8,6,1,4,5,3,3,10,7,6,7,8,13,7,0.09809290802551372,0.144904645750275,0.3445604875625284,0.18926149755313684
2727,11,4,11,1,9,7,9,8,8,8,17,15,23,9,14,19,12,19,0.3721261770058208,0.795379324876919,0.8973425755568711,0.6884898175216951
2728,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2729,11,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2730,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2731,11,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2726579853007841,-0.293787579707229,-0.32259030829271296,-0.29874820848354366
2732,11,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.2786602615880048,-0.32259030829271296,-0.29874820848354366
2733,11,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2734,11,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2735,11,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2887775893584492,-0.293787579707229,-0.32259030829271296,-0.30435751544948253
2736,11,5,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,-0.2887775893584492,-0.2786602615880048,-0.28446740567241346,-0.28752959455166593
